bibliography.congress classifications_bibliography.languages_bibliography.title_bibliography.type_metadata.downloads_metadata.id_metadata.rank_bibliography.author.birth_bibliography.author.death_bibliography.author.name_bibliography.publication.day_bibliography.publication.full_bibliography.publication.month_bibliography.publication.month name_bibliography.publication.year_metadata.formats.total_metrics.difficulty.automated readability index_metrics.difficulty.coleman liau index_metrics.difficulty.dale chall readability score_metrics.difficulty.difficult words_metrics.difficulty.flesch kincaid grade_metrics.difficulty.flesch reading ease_metrics.difficulty.gunning fog_metrics.difficulty.linsear write formula_metrics.difficulty.smog index_metrics.sentiments.polarity_metrics.sentiments.subjectivity_metrics.statistics.average letter per word_metrics.statistics.average sentence length_metrics.statistics.average sentence per word_metrics.statistics.characters_metrics.statistics.polysyllables_metrics.statistics.sentences_metrics.statistics.syllables_metrics.statistics.words
_en_Cawnpore_Text_543_51383_737_1838_1928_Trevelyan, George Otto_6_March 6, 2016_3_March_2016_8_15.8_12.02_7.13_11165_12.6_52.53_12.8_6_3.1_0.057073281867799_0.455483848795168_5_27_0.04_409381_2838_3004_119606.4_81913
PN_en_Astounding Stories of Super-Science January 1930_Text_541_41481_738_0_0_Unknown_25_November 25, 2012_11_November_2012_8_7.9_10.19_6.1_8717_5.6_76.22_6.8_8.5_3.1_0.037050344707437_0.464570663257458_4.89_12_0.08_359174_1884_5816_100852.2_73514
_en_Nice Girl With 5 Husbands_Text_541_51101_739_1910_1992_Leiber, Fritz_1_February 1, 2016_2_February_2016_8_8_10.77_7.37_884_5.2_77.23_6.4_6.5_3.1_0.055117349379188_0.494461245965425_5.04_11_0.09_22048_113_386_6072.3_4378
PC_en,es_A First Spanish Reader_Text_539_15353_740_1880_0_Roessler, Erwin W. (Erwin William)_13_March 13, 2005_3_March_2005_8_10.5_14.36_8.63_11248_7.2_61.33_6_7_3.1_0.060725283362845_0.538613317388047_5.71_10_0.1_225477_2517_3905_63081.9_39506
PR_en_"The Essays of ""George Eliot"": Complete"_Text_539_28289_741_1819_1880_Eliot, George_9_March 9, 2009_3_March_2009_8_18.4_12.54_7.36_14152_14.6_47.46_14.8_8_8.8_0.118072147812482_0.497954382623805_5.04_32_0.03_527396_5525_3253_156049.2_104655
CS_nl_De Nederlandsche Geslachtsnamen in Oorsprong, Geschiedenis en Beteekenis_Text_539_36077_742_1840_1916_Winkler, Johan_10_May 10, 2011_5_May_2011_6_15.8_16.19_6.88_26504_9.9_59.64_10_7_8.8_0.008955585668425_0.134836224309909_5.77_20_0.05_1074571_10432_9257_286219.8_186286
PZ,PS_en_American Fairy Tales_Text_539_4357_743_1856_1919_Baum, L. Frank (Lyman Frank)_1_August, 2003_8_August_2003_7_9.4_9.74_6.19_3454_6.4_79.6_8.8_13_3.1_0.104395000444953_0.504609597973199_4.71_17_0.06_149784_507_1832_41889.6_31809
_en_The Social Contract & Discourses_Text_539_46333_744_1712_1778_Rousseau, Jean-Jacques_19_July 19, 2014_7_July_2014_8_18.2_11.91_6.63_10997_14.6_47.46_14.8_8_8.8_0.11165279436326_0.483876584913792_4.93_32_0.03_608759_6143_3769_182998.8_123505
G_en_Home Geography for Primary Grades_Text_538_12228_745_0_0_Long, C. C._1_May 1, 2004_5_May_2004_8_6.3_8.8_5.76_1726_4_85.69_6.4_6_3.1_0.130307089476178_0.496739341902408_4.7_11_0.09_81387_242_1539_21984.3_17312
PT_de_Bahnwärter Thiel_Text_537_29376_746_1862_1946_Hauptmann, Gerhart_11_July 11, 2009_7_July_2009_7_13_15.42_8.17_3878_7.6_65.73_7.6_9_3.1_0.115980447748656_0.575806451612903_5.74_14_0.07_91605_560_1084_23600.7_15967
B,PA_en_Phaedrus_Text_536_1636_747_-428_-348_Plato_1_February 1999_2_February_1999_7_15.9_10.8_6.97_4580_12.2_58.96_13.6_11.5_3.1_0.165074118934378_0.51946804129276_4.74_29_0.03_180589_1202_1274_53522.1_38132
_en_Ibrahim Pasha: Grand Vizir of Suleiman the Magnificent_Text_535_51299_748_1869_1941_Jenkins, Hester Donaldson_25_February 25, 2016_2_February_2016_6_13.3_12.88_7.14_5794_9.9_59.64_10_10.5_3.1_0.144901639371447_0.488751867647606_5.2_20_0.05_189567_1605_1777_53784_36438
PZ,PS_en_Pollyanna_Text_534_1450_749_1868_1920_Porter, Eleanor H. (Eleanor Hodgman)_1_September, 1998_9_September_1998_7_7.9_10.08_5.68_5100_4.4_84.68_6.8_1.5_3.1_0.098181421679689_0.53016933460203_4.87_12_0.08_271307_873_4357_72739.8_55688
PA_en_The Letters of Cicero, Volume 1: The Whole Extant Correspodence in Chronological Order_Text_534_21200_750_-106_-43_Cicero, Marcus Tullius_22_April 22, 2007_4_April_2007_7_12.2_10.44_6.04_14156_9.5_66.07_10.8_8.5_3.1_0.13591709617689_0.509124867609138_4.78_22_0.05_812337_5618_7675_237222_169933
PR_en_The Good Soldier_Text_534_2775_751_1873_1939_Ford, Ford Madox_1_August, 2001_8_August_2001_9_9.7_9.63_6.05_7250_7.9_70.13_9.2_13.5_3.1_0.073794918317321_0.503756806313933_4.64_18_0.05_348578_1973_4064_101672.1_75182
BX_en_The Practice of the Presence of God_Text_534_5657_752_1611_1691_Lawrence, of the Resurrection, Brother_1_May, 2004_5_May_2004_7_8.6_8.76_6.35_1304_7.6_71.14_8.8_8_3.1_0.17328897003113_0.520938778604283_4.54_17_0.06_49984_308_638_14902.2_11018
PR_en_The Old Curiosity Shop_Text_534_700_753_1812_1870_Dickens, Charles_7_March 7, 2008_3_March_2008_7_12.5_10.86_5.94_16588_8.3_74.53_10.8_19_3.1_0.090647983132186_0.498803003441187_4.8_22_0.04_1037397_4966_9534_288724.5_215977
PR_en_Man and Superman: A Comedy and a Philosophy_Text_533_3328_754_1856_1950_Shaw, Bernard_21_March 21, 2006_3_March_2006_6_8.8_9.91_6.33_8489_6.8_73.17_8_13.5_3.1_0.091988206672117_0.521718347202473_4.79_15_0.07_329624_2300_4496_95438.7_68761
_en_Moral Equivalent_Text_533_51449_755_1925_1980_Neville, Kris_14_March 14, 2016_3_March_2016_8_7.9_11.28_7.11_1468_4.4_79.26_5.6_5.5_3.1_0.073240630244451_0.50909775656249_5.18_9_0.1_39615_230_777_10759.5_7645
GR_tl_Ibong Adarna: Corrido at Buhay na Pinagdaanan nang tatlong Principeng Magcacapatid na Anac nang Haring Fernando at nang Reina Valeriana sa Cahariang Berbania_Text_532_16157_756_0_0_Anonymous_1_July 1, 2005_7_July_2005_5_14.2_16.64_7.54_3200_9.1_56.25_8_9_8.8_0.248611111111111_0.372222222222222_5.95_15_0.07_95076_1243_1049_26331.3_15989
PQ_fr_Madame Bovary_Text_531_14155_757_1821_1880_Flaubert, Gustave_26_November 26, 2004_11_November_2004_8_12.9_13.69_6.86_16783_7.6_71.14_8.8_28_3.1_0.185801873874971_0.552066750453846_5.39_17_0.06_599538_2686_6208_160988.4_111313
_en_The Anabasis of Alexander: or, The History of the Wars and Conquests of Alexander the Great_Text_531_46976_758_0_0_Nicomedia, Arrian of_27_September 27, 2014_9_September_2014_6_12.9_12.07_5.99_12837_8.7_68.1_10_8_3.1_0.115613498514614_0.450723025713637_5.06_20_0.05_751421_6316_7107_206685_148516
PZ_en_The Princess and the Goblin_Text_531_708_759_1824_1905_MacDonald, George_1_November, 1996_11_November_1996_7_8.5_8.93_5.64_3901_6_80.62_8.4_1.5_3.1_0.098935673670462_0.503964732546366_4.57_16_0.06_233013_604_3017_64576.8_50951
PA_en_The Odyssey_Text_529_3160_760_-750_-650_Homer_1_April, 2002_4_April_2002_7_14.6_12.13_6.36_11740_9.1_72.5_11.6_14_3.1_0.127204656816704_0.532590641354689_5.02_24_0.04_608935_1528_4912_161866.8_121231
_en_That Which Hath Wings_Text_529_51428_761_1863_1932_Dehan, Richard_12_March 12, 2016_3_March_2016_10_10.7_12.12_6.51_24095_7.2_72.16_8.4_6_3.1_0.066984409174623_0.463883030473694_5.12_16_0.06_936877_5772_11419_259076.7_183089
PS_en_Spoon River Anthology_Text_528_1280_762_1868_1950_Masters, Edgar Lee_1_April, 1998_4_April_1998_7_12.3_10.51_7.08_4635_8.3_74.53_10.8_5.5_3.1_0.075942296496252_0.473355594577879_4.74_22_0.04_147836_358_1364_40511.7_31172
PK_en_Stories from Tagore_Text_528_33525_763_1861_1941_Tagore, Rabindranath_24_August 24, 2010_8_August_2010_8_9.3_10.61_6.38_6008_6.8_73.17_8_3.5_3.1_0.093756601160247_0.497490885699221_4.86_15_0.06_230715_1225_3038_65824.2_47491
PQ_en_The Divine Comedy by Dante, Illustrated, Purgatory, Complete_Text_528_8795_764_1265_1321_Dante Alighieri_5_August 5, 2004_8_August_2004_6_13.3_10.97_7_5030_9.1_72.5_11.6_13.5_3.1_0.113860619754483_0.487794717507692_4.82_24_0.04_176375_260_1517_46422_36584
_en_Cicero: Letters to Atticus, Volume III (of 3)_Text_527_51403_765_-106_-43_Cicero, Marcus Tullius_8_March 8, 2016_3_March_2016_6_9.2_11.48_6.58_16813_7.2_66.74_7.2_7.5_3.1_0.142685793889197_0.505212783544139_5.06_13_0.07_584777_4582_8551_169297.2_115638
PE_en_McGuffey's First Eclectic Reader, Revised Edition_Text_525_14640_766_1800_1873_McGuffey, William Holmes_29_June 29, 2005_6_June_2005_10_5.6_7.69_5.32_546_1.7_102.61_6.4_5_3.1_0.127352863254192_0.467298358554813_4.51_11_0.09_34174_118_653_8627.4_7573
GR_en_Hawaiian Folk Tales: A Collection of Native Legends_Text_525_18450_767_0_0_Unknown_25_May 25, 2006_5_May_2006_8_12.3_10.39_6.51_7815_9.9_65.05_11.2_8_3.1_0.103334154613281_0.468616369047459_4.72_23_0.04_336875_2078_3095_96653.7_71358
PR_en_The Second Jungle Book_Text_525_1937_768_1865_1936_Kipling, Rudyard_1_October, 1999_10_October_1999_6_9.5_9.4_6.02_6012_6.8_78.59_9.2_53_3.1_0.048833273162588_0.4483685945989_4.6_18_0.05_293271_644_3446_80476.2_63730
PR_en_The Hound of the Baskervilles_Text_524_3070_769_1859_1930_Doyle, Arthur Conan_1_February, 2002_2_February_2002_8_8.1_9.1_5.85_5502_5.6_81.63_8_8.5_3.1_0.067026152251215_0.495653617270722_4.6_15_0.06_272373_1307_3769_78099.3_59192
DE_en_Plutarch: Lives of the noble Grecians and Romans_Text_524_674_770_46_119_Plutarch_1_January 1, 1517_1_January_1517_6_23.4_11.97_2.8_31379_17.7_44.75_19.2_18.5_8.8_0.142302314509419_0.498034359197707_4.89_43_0.02_3616766_24502_16998_1059746.4_740378
PZ_en_The Story of the Three Little Pigs_Text_523_18155_771_1862_1940_Brooke, L. Leslie (Leonard Leslie)_11_April 11, 2006_4_April_2006_7_9.9_10.1_5.64_73_5.6_87.05_9.2_6_3.1_-0.013368794326241_0.472668439716312_4.72_18_0.05_4907_30_57_1258.2_1039
HM_en_The Crowd: A Study of the Popular Mind_Text_522_445_772_1841_1931_Le Bon, Gustave_1_January 1, 1895_1_January_1895_6_16.2_13.47_6.87_6930_13_46.1_12_4.5_8.8_0.098987432540487_0.487730404677547_5.25_25_0.04_288178_3936_2124_86414.4_54919
_en_The Cool War_Text_522_51256_773_0_0_Fetler, Andrew_21_February 21, 2016_2_February_2016_8_8.2_11.86_7.28_1053_4.4_79.26_5.6_5.5_3.1_0.077620070755575_0.42921459492888_5.33_9_0.11_27708_144_570_7484.4_5201
PA_en_The Iliad of Homer: Translated into English Blank Verse by William Cowper_Text_521_16452_774_-750_-650_Homer_5_August 5, 2005_8_August_2005_8_13.7_12.07_6.28_16551_8.7_73.51_11.2_11_3.1_0.134547824191343_0.530196147027108_5.01_23_0.04_872233_3525_7542_231075_174002
BV_en_The Imitation of Christ_Text_520_1653_775_1380_1471_Thomas, a Kempis_1_January 1, 1422_1_January_1422_7_12.4_10.16_6.02_4892_8.7_73.51_11.2_7_3.1_0.218622303130481_0.562965024876139_4.68_23_0.04_290060_1352_2632_82431.9_62007
PZ_en_Fifty Famous Stories Retold_Text_519_18442_776_1841_1925_Baldwin, James_23_May 23, 2006_5_May_2006_8_6.4_7.71_5.49_2377_4_91.11_7.6_19_3.1_0.161437174720029_0.536726405939837_4.41_14_0.07_142498_219_2272_39082.5_32289
PR_en_"""Everyman,"" with other interludes, including eight miracle plays"_Text_519_19481_777_0_0_Unknown_6_October 6, 2006_10_October_2006_9_10.1_10.55_6.28_6451_6.4_79.6_8.8_14.5_3.1_0.152513143596646_0.502594543835512_4.85_17_0.06_275211_841_3281_71472.6_56715
_en_The Fight Against Lynching: Anti-Lynching Work of the National Association for the Advancement of Colored People for the Year Nineteen Eighteen_Text_519_51317_778_0_0_Anonymous_28_February 28, 2016_2_February_2016_9_14.3_14.97_8.03_1235_9.1_61.67_9.2_8.5_8.8_0.025110010822511_0.311151858558108_5.56_18_0.05_30965_351_293_8486.1_5565
TT_en_The Boy Mechanic: Volume 1: 700 Things for Boys to Do_Text_518_12655_779_0_0_Popular Mechanics Company_18_June 18, 2004_6_June_2004_10_9_9.1_1.62_11853_6.4_79.6_8.8_9_3.1_0.051904555600257_0.437511100754026_4.6_17_0.06_1112426_6045_13859_314069.4_242015
PR_en_The Lock and Key Library: Classic Mystery and Detective Stories: Modern English_Text_518_2038_780_0_0_Unknown_4_June 4, 2005_6_June_2005_9_8.3_9.34_5.95_12427_5.6_81.63_8_6_3.1_0.07480204477252_0.485662849791202_4.64_15_0.06_580220_2812_7923_166939.2_125114
_en_Motor Matt's Reverse: or, Caught in a Losing Cause_Text_518_51343_781_0_0_Matthews, Stanley R._2_March 2, 2016_3_March_2016_8_8.8_10.37_6.18_3800_5.2_82.65_7.6_4_3.1_0.081497034142413_0.462807868171018_4.87_14_0.07_157763_533_2216_43237.8_32368
PG_en_White Nights and Other Stories: The Novels of Fyodor Dostoevsky, Volume X_Text_517_36034_782_1821_1881_Dostoyevsky, Fyodor_5_May 5, 2011_5_May_2011_8_9.2_9.51_5.88_10485_7.6_71.14_8.8_8_3.1_0.089919303191203_0.522801001450223_4.67_17_0.06_552879_3243_6828_160288.2_118405
PA_en_The Satyricon — Volume 02: Dinner of Trimalchio_Text_517_5219_783_20_66_Petronius Arbiter_22_May 22, 2004_5_May_2004_7_11.8_9.87_6.92_2669_8.3_74.53_10.8_8_3.1_0.101819955784529_0.493258986277419_4.63_22_0.04_89032_362_843_25479.9_19213
_en_Hunt the Hunter_Text_515_51433_784_1925_1980_Neville, Kris_13_March 13, 2016_3_March_2016_8_6.8_10.35_6.41_832_2.9_88.74_5.2_5_3.1_0.040068695843019_0.497349879868353_5.07_8_0.11_28031_103_633_7305.3_5524
PR_en_The Complete Project Gutenberg Works of Jane Austen: A Linked Index of all PG Editions of Jane Austen_Text_514_31100_785_1775_1817_Austen, Jane_25_January 25, 2010_1_January_2010_6_11.3_10.5_1.66_33092_8.7_68.1_10_29_3.1_0.142297516707687_0.531764829685024_4.79_20_0.05_3720159_25224_38194_1079247.6_777121
PT_en_Poems_Text_513_38594_786_1875_1926_Rilke, Rainer Maria_17_January 17, 2012_1_January_2012_8_16.3_12.07_7.66_1709_11.8_59.98_13.2_20_3.1_0.126857003904237_0.499564761091378_5.01_28_0.04_51223_285_362_14119.2_10230
_en_Advance Agent_Text_513_51273_787_0_0_Anvil, Christopher_21_February 21, 2016_2_February_2016_8_8_10.31_6.55_1630_4.4_84.68_6.8_6.5_3.1_0.019978024563017_0.461563382064975_4.91_12_0.08_54431_257_879_14952.6_11079
B_en_The Life of Reason: The Phases of Human Progress_Text_512_15000_788_1863_1952_Santayana, George_14_February 14, 2005_2_February_2005_9_16.2_13.81_6.06_23866_13_46.1_12_6.5_8.8_0.134616510349011_0.509803661394346_5.31_25_0.04_1686496_23009_12555_513038.7_317450
PQ_en_Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World_Text_511_2488_789_1828_1905_Verne, Jules_1_January 1, 1870_1_January_1870_6_10.7_12.06_6.04_14773_7.2_72.16_8.4_6_3.1_0.083021484041563_0.478163614850994_5.11_16_0.06_738533_4730_8940_208071_144604
PR_en_Tamburlaine the Great — Part 1_Text_510_1094_790_1564_1593_Marlowe, Christopher_1_November, 1997_11_November_1997_7_11.2_12.58_6.64_3466_6_80.62_8.4_5_3.1_0.158353290799154_0.545578028817737_5.2_16_0.06_128897_402_1526_33333.3_24765
BC_en_Symbolic Logic_Text_510_28696_791_1832_1898_Carroll, Lewis_5_May 5, 2009_5_May_2009_8_11.8_14.55_5.53_4455_3.6_92.12_7.2_13_3.1_0.076661831820523_0.46631190835326_5.59_13_0.07_313684_2063_4045_69408_56160
PT_en_The Master Builder_Text_510_4070_792_1828_1906_Ibsen, Henrik_1_May, 2003_5_May_2003_7_8_11.46_5.8_3121_3.3_87.72_5.6_11_3.1_0.073638033770803_0.509207105597231_5.21_9_0.1_149464_524_2920_37348.2_28713
_en_Poem Outlines_Text_509_51346_793_1842_1881_Lanier, Sidney_3_March 3, 2016_3_March_2016_7_12.3_10.79_7.34_1389_7.9_75.54_10.4_4.5_3.1_0.139362239892543_0.504143583221866_4.84_21_0.05_39817_172_378_10667.7_8232
QH_en_The Expression of the Emotions in Man and Animals_Text_508_1227_794_1809_1882_Darwin, Charles_1_March, 1998_3_March_1998_8_15_12.65_6.19_9381_11.5_55.58_11.6_8.5_8.8_0.06499134286153_0.466411562809705_5.11_24_0.04_557040_4990_4420_160755.3_108949
PT_en_A Doll's House_Text_508_15492_795_1828_1906_Ibsen, Henrik_29_March 29, 2005_3_March_2005_7_6_8.79_5.56_2390_3.7_86.71_6_3.5_3.1_0.027785393276009_0.579628551585548_4.75_10_0.1_125711_377_2627_33739.2_26487
PR_en_Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh_Text_507_1051_796_1795_1881_Carlyle, Thomas_1_September, 1997_9_September_1997_7_18.8_13.7_7.96_14156_14.2_48.47_14.4_19_8.8_0.092884544898087_0.487993891526568_5.24_31_0.03_419819_4111_2582_120520.8_80184
PJ_en_An Old Babylonian Version of the Gilgamesh Epic_Text_506_11000_797_1866_1925_Clay, Albert Tobias_4_July 4, 2006_7_July_2006_6_13.4_13.69_6.75_5088_8.3_69.11_9.6_9_3.1_0.061746816035893_0.428548421490292_5.34_19_0.05_197157_1657_1912_53425.8_36952
CT_en_Autobiography of Andrew Carnegie_Text_505_17976_798_1835_1919_Carnegie, Andrew_13_March 13, 2006_3_March_2006_8_10.3_10.79_6.01_11297_7.6_71.14_8.8_14_3.1_0.167922239904672_0.485867764025715_4.89_17_0.06_571703_4130_6692_164034.9_116938
ML_en_The Beggar's Opera; to Which is Prefixed the Musick to Each Song_Text_503_25063_799_1685_1732_Gay, John_13_April 13, 2008_4_April_2008_12_8.5_10.14_6.55_2879_5.2_82.65_7.6_4.5_3.1_0.181803847828139_0.564692441316646_4.83_14_0.07_99115_331_1431_26753.4_20514
NC_en_The Elements of Drawing, in Three Letters to Beginners_Text_503_30325_800_1819_1900_Ruskin, John_24_October 24, 2009_10_October_2009_7_18.8_10.57_6.81_6475_15_51.86_16.4_8.5_8.8_0.12127883544444_0.495373867381795_4.7_36_0.03_346156_2272_2042_101190.6_73717
PS_en_The Virginian: A Horseman of the Plains_Text_502_1298_801_1860_1938_Wister, Owen_1_May, 1998_5_May_1998_6_7.4_9.45_5.68_11472_4.8_83.66_7.2_13.5_3.1_0.097137369585173_0.478037472111484_4.71_13_0.07_608632_2116_9653_169119.9_129298
PA_en_The Germany and the Agricola of Tacitus_Text_502_7524_802_56_117_Tacitus, Cornelius_1_February, 2005_2_February_2005_8_14.9_12.65_7.3_7654_11.5_55.58_11.6_7_8.8_0.104126322697312_0.459480927629361_5.11_24_0.04_249362_2099_1990_71808.3_48789
E201_en_Common Sense_Text_501_3755_803_1737_1809_Paine, Thomas_1_February, 2003_2_February_2003_7_16.9_11.73_7.65_3123_13.8_49.49_14_5.5_8.8_0.08540589660466_0.449716313650927_4.9_30_0.03_95718_800_641_28330.2_19521
BJ_en_Letters to His Son, Complete: On the Fine Art of Becoming a Man of the World and a Gentleman_Text_500_3361_804_1694_1773_Chesterfield, Philip Dormer Stanhope, Earl of_12_October 12, 2004_10_October_2004_6_15.3_10.86_6.09_19660_11.8_59.98_13.2_10.5_3.1_0.153134313776836_0.508549100528596_4.75_28_0.03_1382425_10005_10107_407355.3_291127
_en_Chain Reaction_Text_500_51255_805_0_0_Ellanby, Boyd_20_February 20, 2016_2_February_2016_8_7.2_10.13_6.52_712_3.7_86.71_6_5.5_3.1_0.015901539838941_0.505270745428973_4.93_10_0.09_23251_93_440_6337.8_4718
_en_The Border and the Buffalo: An Untold Story of the Southwest Plains_Text_499_51448_806_0_0_Cook, John R._14_March 14, 2016_3_March_2016_7_9.7_9.17_5.84_8485_7.2_77.57_9.6_4_3.1_0.067539617716254_0.390097266104865_4.56_19_0.05_483715_1761_5480_137519.1_106053
PS_en_The Beautiful and Damned_Text_499_9830_807_1896_1940_Fitzgerald, F. Scott (Francis Scott)_1_February, 2006_2_February_2006_9_10.3_11.77_6.28_14901_6.8_73.17_8_19_3.1_0.061224919865319_0.506191689105933_5.06_15_0.06_625494_4728_7777_177029.1_123560
PR_en_The Picture of Dorian Gray_Text_497_4078_808_1854_1900_Wilde, Oscar_1_May, 2003_5_May_2003_8_6.9_8.57_5.89_5558_4.8_83.66_7.2_52_3.1_0.06408950066458_0.552396992591675_4.61_13_0.08_252052_1185_4115_72519.3_54616
_en_Franklin's Way to Wealth: or, 'Poor Richard Improved'_Text_497_43855_809_1706_1790_Franklin, Benjamin_1_October 1, 2013_10_October_2013_8_13.8_11.03_7.66_646_9.1_72.5_11.6_5_3.1_0.10713288279119_0.513513663278554_4.83_24_0.04_17389_89_144_4815_3597
PS_en_The Gift of the Magi_Text_497_7256_810_1862_1910_Henry, O._1_January, 2005_1_January_2005_7_6.8_8.69_6.82_338_4.4_84.68_6.8_4_3.1_0.141650867733457_0.505574580842438_4.63_12_0.08_9560_40_161_2690.1_2063
QA_ru_1001 zadacha dlia umstvennogo scheta_Text_496_16527_811_1836_1902_Rachinskii, Sergei Aleksandrovich_14_August 14, 2005_8_August_2005_7_4.9_7.91_0.4_0_-12.5_198.72_5.2_3.5_3.1_0.25_1_4.7_8_0.12_126930_0_3209_0.9_27030
_en_The Golden Gems of Life: Gathered Jewels for the Home Circle_Text_493_51374_812_0_0_Ferguson, S. C._6_March 6, 2016_3_March_2016_7_13_11.38_6.17_14446_9.5_66.07_10.8_5_3.1_0.176977579709995_0.528249196390185_4.89_22_0.04_775097_6448_6961_229402.8_158526
_en_Sordman the Protector_Text_491_51445_813_1936_0_Purdom, Tom_14_March 14, 2016_3_March_2016_8_5.8_8.84_6.3_1149_2.9_88.74_5.2_6_3.1_0.079001051552308_0.473178846922233_4.86_8_0.12_38809_133_923_10403.1_7989
PR_en_Of Human Bondage_Text_490_351_814_1874_1965_Maugham, W. Somerset (William Somerset)_6_May 6, 2008_5_May_2008_6_8.3_9.28_5.38_16344_5.6_81.63_8_4_3.1_0.070348925366254_0.510727125233269_4.63_15_0.06_1201159_5672_16316_341277.3_259443
PQ_en_French Mediaeval Romances from the Lays of Marie de France_Text_489_11417_815_0_0_Marie, Queen of Rumania_3_March 3, 2004_3_March_2004_8_9.3_8.65_5.59_4736_7.2_77.57_9.6_7.5_3.1_0.21071046916065_0.574669515430045_4.47_19_0.05_329626_537_3825_92768.4_73791
PQ_en_Against the Grain_Text_489_12341_816_1848_1907_Huysmans, J.-K. (Joris-Karl)_14_May 14, 2004_5_May_2004_7_17.4_13.47_7.86_10684_13_51.52_13.2_26_8.8_0.057992504982762_0.519324887421946_5.25_28_0.04_312655_3058_2106_91548_59501
PR_en_Browning's Shorter Poems_Text_489_16376_817_1812_1889_Browning, Robert_28_July 28, 2005_7_July_2005_8_10_10.67_6.87_7591_6_80.62_8.4_5.5_3.1_0.128538995461053_0.47223920792234_4.87_16_0.06_239594_898_2906_63913.5_49170
PS_en_Mr. Spaceship_Text_489_32522_818_1928_1982_Dick, Philip K._25_May 25, 2010_5_May_2010_8_6.3_9.54_6.31_1520_2.9_88.74_5.2_3.5_3.1_0.049732665967545_0.417436943376963_4.93_8_0.11_52070_219_1177_14153.4_10562
_en_Ambition_Text_488_51274_819_0_0_Bade, William L._21_February 21, 2016_2_February_2016_8_7.9_10.66_6.84_1300_5.2_77.23_6.4_4.5_3.1_0.075692193165145_0.43404886196903_4.97_11_0.08_38365_248_649_10570.5_7720
PR_en_Captain Blood_Text_487_1965_820_1875_1950_Sabatini, Rafael_1_November, 1999_11_November_1999_7_9.3_10.73_5.98_11441_6.8_73.17_8_1.5_3.1_0.058282885171535_0.491077177979959_4.88_15_0.06_552249_3255_7345_156525.3_113152
TL_en_Jane's All the World's Aircraft. 1913_Text_487_34815_821_0_0_Unknown_2_January 2, 2011_1_January_2011_8_14.5_19.8_6.93_13451_2.9_88.74_5.2_6_3.1_0.080341925966926_0.3351128629507_6.75_8_0.12_495674_4172_8846_95225.4_73423
_en_"""1812"" Napoleon I in Russia"_Text_487_51418_822_1842_1904_Vereshchagin, Vasilii Vasilevich_12_March 12, 2016_3_March_2016_7_13.4_12.19_6.69_9678_10.7_57.61_10.8_3.5_3.1_0.06800440554785_0.464011319143483_5.03_22_0.04_391785_2869_3480_113021.1_77864
QH_en_The Voyage of the Beagle_Text_487_944_823_1809_1882_Darwin, Charles_1_June, 1997_6_June_1997_7_14.6_11.61_6.14_16512_10.7_63.02_12_11_3.1_0.091488215049632_0.465675839833674_4.93_25_0.04_1013480_7968_7998_297199.8_205655
PR_en_Howards End_Text_486_2891_824_1879_1970_Forster, E. M. (Edward Morgan)_1_November, 2001_11_November_2001_7_7.7_10.19_5.93_11698_5.6_76.22_6.8_5_3.1_0.073562239025885_0.50700008401499_4.89_12_0.08_531013_2485_8872_146719.8_108676
PR,PS_en_Modern Essays_Text_486_38280_825_0_0_Unknown_11_December 11, 2011_12_December_2011_9_12_11.08_7.01_12817_8.7_68.1_10_6_3.1_0.123321063634579_0.488107315194408_4.89_20_0.05_414673_3314_4063_120670.2_84843
PR_en_The Essays or Counsels, Civil and Moral_Text_486_575_826_1561_1626_Bacon, Francis_1_June, 1996_6_June_1996_7_15.7_11.21_7.24_7449_11.8_59.98_13.2_19_3.1_0.182855781062724_0.523910305370067_4.81_28_0.03_254896_1608_1832_74285.1_53007
PS_en_The Sketch-Book of Geoffrey Crayon_Text_485_2048_827_1783_1859_Irving, Washington_1_August, 2000_8_August_2000_7_16.9_11.96_6.98_15117_12.6_57.95_14_28_8.8_0.120813270561147_0.48880341519998_4.94_30_0.03_634742_4933_4253_185427.9_128395
HN_en_What's Wrong with the World_Text_484_1717_828_1874_1936_Chesterton, G. K. (Gilbert Keith)_1_April, 1999_4_April_1999_6_12.5_10.74_6.75_7710_9.5_66.07_10.8_29_8.8_0.071783028849922_0.486348655027969_4.78_22_0.04_287275_2644_2640_86892.3_60066
BR_en_Fox's Book of Martyrs: Or A History of the Lives, Sufferings, and Triumphant; Deaths of the Primitive Protestant Martyrs_Text_484_22400_829_1516_1587_Foxe, John_25_August 25, 2007_8_August_2007_8_15.4_11.9_6.19_21045_11.1_62.01_12.4_30_8.8_0.083342257292567_0.467017492541074_4.98_26_0.04_1313898_9945_9837_380135.7_263862
PR_en_Hamlet, Prince of Denmark_Text_484_27761_830_1564_1616_Shakespeare, William_10_January 10, 2009_1_January_2009_8_10_12.58_6.65_4772_4.8_83.66_7.2_5.5_3.1_0.141397581423843_0.533419191809993_5.25_13_0.07_167162_570_2386_41687.1_31823
PR_en_The Night Land_Text_483_10662_831_1877_1918_Hodgson, William Hope_9_January 9, 2004_1_January_2004_6_18.3_7.79_2.54_6981_14.2_64.72_18_26_3.1_0.148686125774092_0.543297742641431_4.17_40_0.02_821706_1458_4901_239606.1_197075
